completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8698,0.9561,979400,97.94,0.8575721153846154,0.923936398796734,0.06636428341211853
0.8739,0.9523,977950,97.795,0.8642213642213642,0.9166314007617435,0.052410036540379346
0.8708,0.9532,978400,97.84,0.8683729433272395,0.9269445638160722,0.05857162048883269
0.8702,0.9515,978000,97.8,0.8551847437425506,0.9311671654553227,0.07598242171277214
0.8695,0.9533,978000,97.8,0.8514180024660912,0.9288135593220339,0.07739555685594268
0.8678,0.9499,977200,97.72,0.8434677904876581,0.9214840379637619,0.0780162474761038
0.8722,0.9523,978400,97.84,0.8715427166564229,0.9276903445342407,0.056147627877817796
0.8733,0.9544,979900,97.99,0.8593460826650215,0.9316057774001699,0.07225969473514837
0.8743,0.9527,978150,97.815,0.8545568039950062,0.9419245442984315,0.08736774030342531
0.8703,0.9536,979500,97.95,0.8550185873605948,0.926261319534282,0.07124273217368726
0.8777,0.9563,979050,97.905,0.8492581602373888,0.9332191780821918,0.08396101784480303
0.8719,0.9529,978250,97.825,0.8600237247924081,0.9266409266409267,0.0666172018485186
0.8697,0.9536,978600,97.86,0.8526894865525673,0.9296675191815856,0.07697803262901837
0.8675,0.9531,978800,97.88,0.859344894026975,0.9272357723577236,0.06789087833074858
0.8728,0.954,978800,97.88,0.8586762075134168,0.9275423728813559,0.0688661653679391
0.8735,0.9533,978900,97.89,0.8634730538922155,0.9336134453781513,0.07014039148593576
0.8687,0.9529,978250,97.825,0.8522727272727273,0.9311517212069699,0.07887899393424258
0.8736,0.9576,980150,98.015,0.8699524940617577,0.9215851602023609,0.051632666140603245
0.8792,0.9548,979650,97.965,0.8574984443061605,0.9311091854419411,0.07361074113578059
0.8681,0.9527,978600,97.86,0.8420727945712523,0.9295028524857376,0.08743005791448533
0.8708,0.9541,978850,97.885,0.8495260663507109,0.9269542930371636,0.07742822668645266
0.871,0.9495,976100,97.61,0.8582278481012658,0.9263549855192387,0.06812713741797283
0.8676,0.9522,977450,97.745,0.8563603164942178,0.9183845183003786,0.06202420180616075
0.8728,0.952,977350,97.735,0.8439587128111719,0.9264214046822743,0.08246269187110244
0.8702,0.9511,977350,97.735,0.8508495909376966,0.9294677628732151,0.07861817193551845
0.8712,0.9517,977200,97.72,0.8773413897280967,0.9239176124422026,0.046576222714105886
0.8678,0.95,976800,97.68,0.8523573200992556,0.9275603663613655,0.07520304626210994
0.8683,0.9526,979000,97.9,0.866709594333548,0.9187628865979381,0.05205329226439015
0.8743,0.955,978850,97.885,0.845252774352651,0.9290692906929069,0.08381651634025589
0.8684,0.9537,980000,98.0,0.8524687685901249,0.9234042553191489,0.07093548672902406
0.8705,0.9501,976850,97.685,0.8468354430379746,0.9210417527904092,0.07420630975243458
0.8695,0.9512,977850,97.785,0.8526510480887793,0.9351032448377581,0.08245219674897875
0.8691,0.9538,978250,97.825,0.8574850299401198,0.9257679180887372,0.06828288814861738
0.8691,0.9544,979900,97.99,0.8471698113207548,0.925678496868476,0.07850868554772128
0.8732,0.9524,978000,97.8,0.8642560758743332,0.9250108365843086,0.06075476070997543
0.8685,0.9534,978050,97.805,0.864375,0.9295655841417123,0.0651905841417123
0.8691,0.9508,978100,97.81,0.8445820433436533,0.9186602870813397,0.07407824373768646
0.871,0.9499,977200,97.72,0.8537647790914747,0.9366721854304636,0.08290740633898885
0.8736,0.9522,978350,97.835,0.850828729281768,0.9328263624841572,0.08199763320238918
0.873,0.9547,979600,97.96,0.8709295441089402,0.9238991021804189,0.05296955807147874
0.8775,0.9535,978550,97.855,0.8715151515151515,0.9323181049069373,0.060802953391785874
0.8742,0.9554,979050,97.905,0.8500936914428482,0.9308926367749897,0.08079894533214149
0.8685,0.951,978650,97.865,0.8554443053817271,0.9250317662007624,0.06958746081903533
0.8772,0.9551,979350,97.935,0.8663335415365396,0.9322622666087712,0.06592872507223158
0.8681,0.9514,977050,97.705,0.8464831804281345,0.9326923076923077,0.08620912726417318
0.8724,0.9554,979500,97.95,0.8628783199505868,0.9265392781316348,0.063660958181048
0.8709,0.9488,976200,97.62,0.8517835178351784,0.9416276097145292,0.08984409187935083
0.8691,0.9508,977200,97.72,0.8528138528138528,0.91830624465355,0.06549239183969724
0.881,0.9567,980150,98.015,0.8762820512820513,0.9368551382583574,0.060573086976306145
0.8743,0.9547,979600,97.96,0.8618136952498457,0.928013163307281,0.06619946805743526
0.867,0.9496,977050,97.705,0.8357664233576643,0.9243010752688172,0.08853465191115295
